feature_id,model_id,layer,source_keyword,explanation,exemplar_count,language,rank,pk_id,book_name,chapter,verse,verse_ref,raw_text,score
1041,llama3.1-8b,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,8,cuv,2,1KI-010-007,1 Kings,10,7,1 Kings 10:7,我 先 不 信 那 些 话 ， 及 至 我 来 亲 眼 见 了 才 知 道 人 所 告 诉 我 的 还 不 到 一 半 。 你 的 智 慧 和 你 的 福 分 越 过 我 所 听 见 的 风 声 。,0.63712317
14094,llama3.1-8b,29-llamascope-res-32k,feeling,emotional states and feelings experienced by individuals,8,cuv,3,2CO-002-003,2 Corinthians,2,3,2 Corinthians 2:3,我 曾 把 这 事 写 给 你 们 ， 恐 怕 我 到 的 时 候 ， 应 该 叫 我 快 乐 的 那 些 人 ， 反 倒 叫 我 忧 愁 。 我 也 深 信 ， 你 们 众 人 都 以 我 的 快 乐 为 自 己 的 快 乐 。,0.6370487
3071,llama3.1-8b,2-llamascope-res-32k,feeling,"emotions related to love, self-worth, and personal acceptance",8,cuv,4,JHN-007-018,John,7,18,John 7:18,人 凭 着 自 己 说 ， 是 求 自 己 的 荣 耀 ； 惟 有 求 那 差 他 来 者 的 荣 耀 ， 这 人 是 真 的 ， 在 他 心 里 没 有 不 义 。,0.63701785
1041,llama3.1-8b,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,8,cuv,3,2CO-002-003,2 Corinthians,2,3,2 Corinthians 2:3,我 曾 把 这 事 写 给 你 们 ， 恐 怕 我 到 的 时 候 ， 应 该 叫 我 快 乐 的 那 些 人 ， 反 倒 叫 我 忧 愁 。 我 也 深 信 ， 你 们 众 人 都 以 我 的 快 乐 为 自 己 的 快 乐 。,0.6369283
14094,llama3.1-8b,29-llamascope-res-32k,feeling,emotional states and feelings experienced by individuals,8,cuv,4,NUM-005-030,Numbers,5,30,Numbers 5:30,或 是 人 生 了 疑 恨 的 心 ， 疑 恨 他 的 妻 ， 就 有 这 疑 恨 的 条 例 。 那 时 他 要 叫 妇 人 站 在 耶 和 华 面 前 ， 祭 司 要 在 他 身 上 照 这 条 例 而 行 。,0.6368531
14094,llama3.1-8b,29-llamascope-res-32k,feeling,emotional states and feelings experienced by individuals,8,cuv,5,PSA-050-021,Psalms,50,21,Psalms 50:21,你 行 了 这 些 事 ， 我 还 闭 口 不 言 ， 你 想 我 恰 和 你 一 样 ； 其 实 我 要 责 备 你 ， 将 这 些 事 摆 在 你 眼 前 。,0.6367723
11280,llama3.1-8b,30-llamascope-res-32k,feeling,emotions and feelings associated with experiences,8,cuv,1,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.6366507
20703,llama3.1-8b,13-llamascope-res-32k,sentiment, expressions of emotions and sentiments,8,cuv,4,PHP-004-012,Philippians,4,12,Philippians 4:12,我 知 道 怎 样 处 卑 贱 ， 也 知 道 怎 样 处 丰 富 ； 或 饱 足 ， 或 饥 饿 ； 或 有 馀 ， 或 缺 乏 ， 随 事 随 在 ， 我 都 得 了 秘 诀 。,0.6364932
20703,llama3.1-8b,13-llamascope-res-32k,sentiment, expressions of emotions and sentiments,8,cuv,5,LUK-001-001,Luke,1,1,Luke 1:1,提 阿 非 罗 大 人 哪 ， 有 好 些 人 提 笔 作 书 ， 述 说 在 我 们 中 间 所 成 就 的 事 ， 是 照 传 道 的 人 从 起 初 亲 眼 看 见 又 传 给 我 们 的 。,0.63643444
17869,llama3.1-8b,23-llamascope-res-32k,feeling,expressions of emotions or feelings,8,cuv,3,JAS-002-016,James,2,16,James 2:16,你 们 中 间 有 人 对 他 们 说 ： 「 平 平 安 安 的 去 罢 ！ 愿 你 们 穿 得 暖 ， 吃 得 饱 」 ； 却 不 给 他 们 身 体 所 需 用 的 ， 这 有 甚 麽 益 处 呢 ？,0.6362129
29846,llama3.1-8b,21-llamascope-res-32k,sentiment,emotional attitudes and sentiments towards individuals or groups,8,cuv,2,ACT-020-030,Acts,20,30,Acts 20:30,就 是 你 们 中 间 ， 也 必 有 人 起 来 说 悖 谬 的 话 ， 要 引 诱 门 徒 跟 从 他 们 。,0.6361306
3071,llama3.1-8b,2-llamascope-res-32k,feeling,"emotions related to love, self-worth, and personal acceptance",8,cuv,5,PSA-017-015,Psalms,17,15,Psalms 17:15,至 於 我 ， 我 必 在 义 中 见 你 的 面 ； 我 醒 了 的 时 候 ， 得 见 （ 或 译 ： 着 ） 你 的 形 像 就 心 满 意 足 了 。,0.6361009
28483,llama3.1-8b,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,8,cuv,2,ACT-010-017,Acts,10,17,Acts 10:17,彼 得 心 里 正 在 猜 疑 之 间 ， 不 知 所 看 见 的 异 象 是 甚 麽 意 思 。 哥 尼 流 所 差 来 的 人 已 经 访 问 到 西 门 的 家 ， 站 在 门 外 ，,0.6356973
29168,llama3.1-8b,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,8,esv,1,1TI-003-001,1TI,3,1,1TI 3:1,"The saying is trustworthy: If anyone aspires to the office of overseer, he desires a noble task.",0.63548976
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,esv,3,2JN-001-012,2JN,1,12,2JN 1:12,"Though I have much to write to you, I would rather not use paper and ink. Instead I hope to come to you and talk face to face, so that our joy may be complete.",0.6354841
16443,llama3.1-8b,6-llamascope-res-32k,feeling, phrases describing experiences and feelings,8,cuv,1,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.63544977
28668,llama3.1-8b,9-llamascope-res-32k,feeling, expressions of feelings and emotions,8,cuv,1,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.6352533
14207,llama3.1-8b,4-llamascope-res-32k,sentiment, positive sentiment or approval,8,cuv,1,REV-022-007,Revelation,22,7,Revelation 22:7,看 哪 ， 我 必 快 来 ！ 凡 遵 守 这 书 上 预 言 的 有 福 了 ！,0.63515925
15994,llama3.1-8b,14-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,1,2CO-012-020,2 Corinthians,12,20,2 Corinthians 12:20,我 怕 我 再 来 的 时 候 ， 见 你 们 不 合 我 所 想 望 的 ， 你 们 见 我 也 不 合 你 们 所 想 望 的 ； 又 怕 有 纷 争 、 嫉 妒 、 恼 怒 、 结 党 、 毁 谤 、 谗 言 、 狂 傲 、 混 乱 的 事 。,0.63512754
16151,llama3.1-8b,3-llamascope-res-32k,feeling,expressions of emotion and feelings,8,cuv,2,2KI-002-010,2 Kings,2,10,2 Kings 2:10,以 利 亚 说 ： 你 所 求 的 难 得 。 虽 然 如 此 ， 我 被 接 去 离 开 你 的 时 候 ， 你 若 看 见 我 ， 就 必 得 着 ； 不 然 ， 必 得 不 着 了 。,0.63510966
27974,llama3.1-8b,30-llamascope-res-32k,feeling,"the emotional expressions articulated through the word ""feeling""",8,esv,3,JAS-005-013,JAS,5,13,JAS 5:13,Is anyone among you suffering? Let him pray. Is anyone cheerful? Let him sing praise.,0.63503766
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,esv,4,2TH-003-002,2TH,3,2,2TH 3:2,and that we may be delivered from wicked and evil men. For not all have faith.,0.63497245
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,esv,4,1CO-014-026,1CO,14,26,1CO 14:26,"What then, brothers? When you come together, each one has a hymn, a lesson, a revelation, a tongue, or an interpretation. Let all things be done for building up.",0.6346593
13867,llama3.1-8b,21-llamascope-res-32k,feeling,various expressions and contexts of feelings and emotions,8,esv,1,JOB-010-001,JOB,10,1,JOB 10:1,"""I loathe my life; I will give free utterance to my complaint; I will speak in the bitterness of my soul.",0.6345391
1041,llama3.1-8b,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,8,cuv,4,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.6344163
13867,llama3.1-8b,21-llamascope-res-32k,feeling,various expressions and contexts of feelings and emotions,8,esv,2,2CO-012-020,2CO,12,20,2CO 12:20,"For I fear that perhaps when I come I may find you not as I wish, and that you may find me not as you wish--that perhaps there may be quarreling, jealousy, anger, hostility, slander, gossip, conceit, and disorder.",0.6343607
8917,llama3.1-8b,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,8,cuv,4,JHN-021-018,John,21,18,John 21:18,我 实 实 在 在 的 告 诉 你 ， 你 年 少 的 时 候 ， 自 己 束 上 带 子 ， 随 意 往 来 ； 但 年 老 的 时 候 ， 你 要 伸 出 手 来 ， 别 人 要 把 你 束 上 ， 带 你 到 不 愿 意 去 的 地 方 。,0.63429296
25824,llama3.1-8b,17-llamascope-res-32k,feeling," expressions relating to sensation, perception, or feelings",8,cuv,4,PRO-031-025,Proverbs,31,25,Proverbs 31:25,能 力 和 威 仪 是 他 的 衣 服 ； 他 想 到 日 後 的 景 况 就 喜 笑 。,0.6342837
14207,llama3.1-8b,4-llamascope-res-32k,sentiment, positive sentiment or approval,8,cuv,2,DEU-033-029,Deuteronomy,33,29,Deuteronomy 33:29,以 色 列 阿 ， 你 是 有 福 的 ！ 谁 像 你 这 蒙 耶 和 华 所 拯 救 的 百 姓 呢 ？ 他 是 你 的 盾 牌 ， 帮 助 你 ， 是 你 威 荣 的 刀 剑 。 你 的 仇 敌 必 投 降 你 ； 你 必 踏 在 他 们 的 高 处 。,0.6341355
28483,llama3.1-8b,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,8,cuv,3,2KI-009-017,2 Kings,9,17,2 Kings 9:17,有 一 个 守 望 的 人 站 在 耶 斯 列 的 楼 上 ， 看 见 耶 户 带 着 一 群 人 来 ， 就 说 ： 我 看 见 一 群 人 。 约 兰 说 ： 打 发 一 个 骑 马 的 去 迎 接 他 们 ， 问 说 ： 平 安 不 平 安 ？,0.6339555
29168,llama3.1-8b,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,8,esv,2,PHP-004-012,PHP,4,12,PHP 4:12,"I know how to be brought low, and I know how to abound. In any and every circumstance, I have learned the secret of facing plenty and hunger, abundance and need.",0.63394475
27477,llama3.1-8b,14-llamascope-res-32k,feeling, expressions related to experiences and feelings about enjoyment or fun,8,cuv,2,HEB-010-033,Hebrews,10,33,Hebrews 10:33,一 面 被 毁 谤 ， 遭 患 难 ， 成 了 戏 景 ， 叫 众 人 观 看 ； 一 面 陪 伴 那 些 受 这 样 苦 难 的 人 。,0.63374865
21752,llama3.1-8b,20-llamascope-res-32k,feeling,emotional expressions related to feelings and sentiments,8,cuv,3,ECC-002-001,Ecclesiastes,2,1,Ecclesiastes 2:1,我 心 里 说 ： 来 罢 ， 我 以 喜 乐 试 试 你 ， 你 好 享 福 ！ 谁 知 ， 这 也 是 虚 空 。,0.63362753
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,esv,5,GEN-004-007,GEN,4,7,GEN 4:7,"If you do well, will you not be accepted? And if you do not do well, sin is crouching at the door. Its desire is for you, but you must rule over it.""",0.63355845
10516,llama3.1-8b,4-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,1,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.63341576
29168,llama3.1-8b,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,8,esv,3,ECC-001-013,ECC,1,13,ECC 1:13,And I applied my heart to seek and to search out by wisdom all that is done under heaven. It is an unhappy business that God has given to the children of man to be busy with.,0.6330754
8917,llama3.1-8b,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,8,cuv,5,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.63298047
4241,llama3.1-8b,2-llamascope-res-32k,feeling, expressions of understanding and realization,8,esv,1,1CO-014-005,1CO,14,5,1CO 14:5,"Now I want you all to speak in tongues, but even more to prophesy. The one who prophesies is greater than the one who speaks in tongues, unless someone interprets, so that the church may be built up.",0.6329571
1559,llama3.1-8b,3-llamascope-res-32k,feeling, phrases expressing emotional reactions and feelings of acceptance,8,esv,1,2CO-001-006,2CO,1,6,2CO 1:6,"If we are afflicted, it is for your comfort and salvation; and if we are comforted, it is for your comfort, which you experience when you patiently endure the same sufferings that we suffer.",0.6329084
27974,llama3.1-8b,30-llamascope-res-32k,feeling,"the emotional expressions articulated through the word ""feeling""",8,cuv,2,JAS-005-016,James,5,16,James 5:16,所 以 你 们 要 彼 此 认 罪 ， 互 相 代 求 ， 使 你 们 可 以 得 医 治 。 义 人 祈 祷 所 发 的 力 量 是 大 有 功 效 的 。,0.6327305
