feature_id,model_id,layer,source_keyword,explanation,exemplar_count,language,rank,pk_id,book_name,chapter,verse,verse_ref,raw_text,score
4241,llama3.1-8b,2-llamascope-res-32k,feeling, expressions of understanding and realization,8,cuv,1,ECC-008-006,Ecclesiastes,8,6,Ecclesiastes 8:6,各 样 事 务 成 就 都 有 时 候 和 定 理 ， 因 为 人 的 苦 难 重 压 在 他 身 上 。,0.66535723
4241,llama3.1-8b,2-llamascope-res-32k,feeling, expressions of understanding and realization,8,cuv,2,JHN-005-030,John,5,30,John 5:30,我 凭 着 自 己 不 能 做 甚 麽 ， 我 怎 麽 听 见 就 怎 麽 审 判 。 我 的 审 判 也 是 公 平 的 ； 因 为 我 不 求 自 己 的 意 思 ， 只 求 那 差 我 来 者 的 意 思 。,0.662922
4241,llama3.1-8b,2-llamascope-res-32k,feeling, expressions of understanding and realization,8,cuv,3,2CH-001-010,2 Chronicles,1,10,2 Chronicles 1:10,求 你 赐 我 智 慧 聪 明 ， 我 好 在 这 民 前 出 入 ； 不 然 ， 谁 能 判 断 这 众 多 的 民 呢 ？,0.66088897
4256,llama3.1-8b,14-llamascope-res-32k,feeling, sentiments related to relief and psychological experiences,8,cuv,1,2SA-019-009,2 Samuel,19,9,2 Samuel 19:9,以 色 列 众 支 派 的 人 纷 纷 议 论 说 ： 王 曾 救 我 们 脱 离 仇 敌 的 手 ， 又 救 我 们 脱 离 非 利 士 人 的 手 ， 现 在 他 躲 避 押 沙 龙 逃 走 了 。,0.60843176
4256,llama3.1-8b,14-llamascope-res-32k,feeling, sentiments related to relief and psychological experiences,8,cuv,2,GEN-043-009,Genesis,43,9,Genesis 43:9,我 为 他 作 保 ； 你 可 以 从 我 手 中 追 讨 ， 我 若 不 带 他 回 来 交 在 你 面 前 ， 我 情 愿 永 远 担 罪 。,0.58840775
4256,llama3.1-8b,14-llamascope-res-32k,feeling, sentiments related to relief and psychological experiences,8,cuv,3,LUK-022-049,Luke,22,49,Luke 22:49,左 右 的 人 见 光 景 不 好 ， 就 说 ： 主 阿 ！ 我 们 拿 刀 砍 可 以 不 可 以 ？,0.5817898
4507,llama3.1-8b,11-llamascope-res-32k,feeling, expressions of mixed feelings and variability in experiences,8,cuv,1,PSA-067-001,Psalms,67,1,Psalms 67:1,（ 一 篇 诗 歌 ， 交 与 伶 长 。 用 丝 弦 的 乐 器 。 ） 愿 　 神 怜 悯 我 们 ， 赐 福 与 我 们 ， 用 脸 光 照 我 们 ， （ 细 拉 ）,0.5919718
4507,llama3.1-8b,11-llamascope-res-32k,feeling, expressions of mixed feelings and variability in experiences,8,cuv,2,PSA-144-009,Psalms,144,9,Psalms 144:9,　 神 啊 ， 我 要 向 你 唱 新 歌 ， 用 十 弦 瑟 向 你 歌 颂 。,0.588048
4507,llama3.1-8b,11-llamascope-res-32k,feeling, expressions of mixed feelings and variability in experiences,8,cuv,3,PSA-092-002,Psalms,92,2,Psalms 92:2,用 十 弦 的 乐 器 和 瑟 ， 用 琴 弹 幽 雅 的 声 音 ， 早 晨 传 扬 你 的 慈 爱 ； 每 夜 传 扬 你 的 信 实 。 这 本 为 美 事 。,0.58777684
4631,llama3.1-8b,18-llamascope-res-32k,sentiment,expressions of emotional responses and sentiments,8,cuv,1,JOB-017-002,Job,17,2,Job 17:2,真 有 戏 笑 我 的 在 我 这 里 ， 我 眼 常 见 他 们 惹 动 我 。,0.5962983
4631,llama3.1-8b,18-llamascope-res-32k,sentiment,expressions of emotional responses and sentiments,8,cuv,2,2KI-005-026,2 Kings,5,26,2 Kings 5:26,以 利 沙 对 他 说 ： 那 人 下 车 转 回 迎 你 的 时 候 ， 我 的 心 岂 没 有 去 呢 ？ 这 岂 是 受 银 子 、 衣 裳 、 买 橄 榄 园 、 葡 萄 园 、 牛 羊 、 仆 婢 的 时 候 呢 ？,0.5958881
4631,llama3.1-8b,18-llamascope-res-32k,sentiment,expressions of emotional responses and sentiments,8,cuv,3,1SA-019-021,1 Samuel,19,21,1 Samuel 19:21,有 人 将 这 事 告 诉 扫 罗 ， 他 又 打 发 人 去 ， 他 们 也 受 感 说 话 。 扫 罗 第 三 次 打 发 人 去 ， 他 们 也 受 感 说 话 。,0.5938482
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,1,2KI-019-007,2 Kings,19,7,2 Kings 19:7,我 必 惊 动 ( 原 文 作 使 灵 进 入 ) 他 的 心 ， 他 要 听 见 风 声 就 归 回 本 地 。 我 必 使 他 在 那 里 倒 在 刀 下 。,0.648941
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,2,2KI-003-015,2 Kings,3,15,2 Kings 3:15,现 在 你 们 给 我 找 一 个 弹 琴 的 来 。 弹 琴 的 时 候 ， 耶 和 华 的 灵 ( 原 文 作 手 ) 就 降 在 以 利 沙 身 上 。,0.6448277
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,3,ACT-023-030,Acts,23,30,Acts 23:30,後 来 有 人 把 要 害 他 的 计 谋 告 诉 我 ， 我 就 立 时 解 他 到 你 那 里 去 ， 又 吩 咐 告 他 的 人 在 你 面 前 告 他 。 （ 有 古 卷 在 此 有 ： 愿 你 平 安 ！ ）,0.6446074
4839,llama3.1-8b,16-llamascope-res-32k,sentiment,"expressions of emotion or sentiment regarding objects, people, or situations",8,cuv,1,2TH-003-009,2 Thessalonians,3,9,2 Thessalonians 3:9,这 并 不 是 因 我 们 没 有 权 柄 ， 乃 是 要 给 你 们 作 榜 样 ， 叫 你 们 效 法 我 们 。,0.588106
4839,llama3.1-8b,16-llamascope-res-32k,sentiment,"expressions of emotion or sentiment regarding objects, people, or situations",8,cuv,2,ROM-016-019,Romans,16,19,Romans 16:19,你 们 的 顺 服 已 经 传 於 众 人 ， 所 以 我 为 你 们 欢 喜 ； 但 我 愿 意 你 们 在 善 上 聪 明 ， 在 恶 上 愚 拙 。,0.5855062
4839,llama3.1-8b,16-llamascope-res-32k,sentiment,"expressions of emotion or sentiment regarding objects, people, or situations",8,cuv,3,1CO-009-019,1 Corinthians,9,19,1 Corinthians 9:19,我 虽 是 自 由 的 ， 无 人 辖 管 ； 然 而 我 甘 心 作 了 众 人 的 仆 人 ， 为 要 多 得 人 。,0.5785196
5090,llama3.1-8b,9-llamascope-res-32k,sentiment, expressions of emotions and sentiments,8,cuv,1,LUK-007-016,Luke,7,16,Luke 7:16,众 人 都 惊 奇 ， 归 荣 耀 与 神 ， 说 ： 有 大 先 知 在 我 们 中 间 兴 起 来 了 ！ 又 说 ： 神 眷 顾 了 他 的 百 姓 ！,0.6028652
5090,llama3.1-8b,9-llamascope-res-32k,sentiment, expressions of emotions and sentiments,8,cuv,2,ACT-010-033,Acts,10,33,Acts 10:33,所 以 我 立 时 打 发 人 去 请 你 。 你 来 了 很 好 ； 现 今 我 们 都 在 神 面 前 ， 要 听 主 所 吩 咐 你 的 一 切 话 。,0.60193294
5090,llama3.1-8b,9-llamascope-res-32k,sentiment, expressions of emotions and sentiments,8,cuv,3,2TI-001-003,2 Timothy,1,3,2 Timothy 1:3,我 感 谢 神 ， 就 是 我 接 续 祖 先 用 清 洁 的 良 心 所 事 奉 的 神 。 祈 祷 的 时 候 ， 不 住 的 想 念 你 ！,0.5923567
5331,llama3.1-8b,14-llamascope-res-32k,sentiment, text that expresses emotional resonance or sentiment,8,cuv,1,JON-003-008,Jonah,3,8,Jonah 3:8,人 与 牲 畜 都 当 披 上 麻 布 ； 人 要 切 切 求 告 　 神 。 各 人 回 头 离 开 所 行 的 恶 道 ， 丢 弃 手 中 的 强 暴 。,0.6193266
5331,llama3.1-8b,14-llamascope-res-32k,sentiment, text that expresses emotional resonance or sentiment,8,cuv,2,MIC-005-009,Micah,5,9,Micah 5:9,愿 你 的 手 举 起 ， 高 过 敌 人 ！ 愿 你 的 仇 敌 都 被 剪 除 ！,0.619124
5331,llama3.1-8b,14-llamascope-res-32k,sentiment, text that expresses emotional resonance or sentiment,8,cuv,3,ISA-051-009,Isaiah,51,9,Isaiah 51:9,耶 和 华 的 膀 臂 啊 ， 兴 起 ！ 兴 起 ！ 以 能 力 为 衣 穿 上 ， 像 古 时 的 年 日 、 上 古 的 世 代 兴 起 一 样 。 从 前 砍 碎 拉 哈 伯 、 刺 透 大 鱼 的 ， 不 是 你 麽 ？,0.61352175
5614,llama3.1-8b,22-llamascope-res-32k,feeling, phrases expressing emotions or sentiments about situations,8,cuv,1,DAN-005-015,Daniel,5,15,Daniel 5:15,现 在 哲 士 和 用 法 术 的 都 领 到 我 面 前 ， 为 叫 他 们 读 这 文 字 ， 把 讲 解 告 诉 我 ， 无 奈 他 们 都 不 能 把 讲 解 说 出 来 。,0.5854945
5614,llama3.1-8b,22-llamascope-res-32k,feeling, phrases expressing emotions or sentiments about situations,8,cuv,2,1CO-009-020,1 Corinthians,9,20,1 Corinthians 9:20,向 犹 太 人 ， 我 就 作 犹 太 人 ， 为 要 得 犹 太 人 ； 向 律 法 以 下 的 人 ， 我 虽 不 在 律 法 以 下 ， 还 是 作 律 法 以 下 的 人 ， 为 要 得 律 法 以 下 的 人 。,0.5694547
5614,llama3.1-8b,22-llamascope-res-32k,feeling, phrases expressing emotions or sentiments about situations,8,cuv,3,JHN-005-030,John,5,30,John 5:30,我 凭 着 自 己 不 能 做 甚 麽 ， 我 怎 麽 听 见 就 怎 麽 审 判 。 我 的 审 判 也 是 公 平 的 ； 因 为 我 不 求 自 己 的 意 思 ， 只 求 那 差 我 来 者 的 意 思 。,0.5672633
5689,llama3.1-8b,22-llamascope-res-32k,sentiment,emotional reactions and sentiments,8,cuv,1,2CO-009-002,2 Corinthians,9,2,2 Corinthians 9:2,因 为 我 知 道 你 们 乐 意 的 心 ， 常 对 马 其 顿 人 夸 奖 你 们 ， 说 亚 该 亚 人 预 备 好 了 ， 已 经 有 一 年 了 ； 并 且 你 们 的 热 心 激 动 了 许 多 人 。,0.62358534
5689,llama3.1-8b,22-llamascope-res-32k,sentiment,emotional reactions and sentiments,8,cuv,2,1CO-009-025,1 Corinthians,9,25,1 Corinthians 9:25,凡 较 力 争 胜 的 ， 诸 事 都 有 节 制 ， 他 们 不 过 是 要 得 能 坏 的 冠 冕 ； 我 们 却 是 要 得 不 能 坏 的 冠 冕 。,0.6127039
5689,llama3.1-8b,22-llamascope-res-32k,sentiment,emotional reactions and sentiments,8,cuv,3,MAT-005-011,Matthew,5,11,Matthew 5:11,人 若 因 我 辱 骂 你 们 ， 逼 迫 你 们 ， 捏 造 各 样 坏 话 毁 谤 你 们 ， 你 们 就 有 福 了 ！,0.6103908
5779,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of excitement and confidence about experiences or opportunities,8,cuv,1,TIT-003-012,Titus,3,12,Titus 3:12,我 打 发 亚 提 马 或 是 推 基 古 到 你 那 里 去 的 时 候 ， 你 要 赶 紧 往 尼 哥 波 立 去 见 我 ， 因 为 我 已 经 定 意 在 那 里 过 冬 。,0.5380336
5779,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of excitement and confidence about experiences or opportunities,8,cuv,2,2PE-003-018,2 Peter,3,18,2 Peter 3:18,你 们 却 要 在 我 们 主 ─ 救 主 耶 稣 基 督 的 恩 典 和 知 识 上 有 长 进 。 愿 荣 耀 归 给 他 ， 从 今 直 到 永 远 。 阿 们 ！,0.5205352
5779,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of excitement and confidence about experiences or opportunities,8,cuv,3,EXO-005-003,Exodus,5,3,Exodus 5:3,他 们 说 ： 希 伯 来 人 的 　 神 遇 见 了 我 们 。 求 你 容 我 们 往 旷 野 去 ， 走 三 天 的 路 程 ， 祭 祀 耶 和 华 ─ 我 们 的 　 神 ， 免 得 他 用 瘟 疫 、 刀 兵 攻 击 我 们 。,0.5189727
5822,llama3.1-8b,27-llamascope-res-32k,feeling, phrases related to subjective feelings and opinions,8,cuv,1,DEU-006-007,Deuteronomy,6,7,Deuteronomy 6:7,也 要 殷 勤 教 训 你 的 儿 女 。 无 论 你 坐 在 家 里 ， 行 在 路 上 ， 躺 下 ， 起 来 ， 都 要 谈 论 。,0.5972253
5822,llama3.1-8b,27-llamascope-res-32k,feeling, phrases related to subjective feelings and opinions,8,cuv,2,GAL-005-023,Galatians,5,23,Galatians 5:23,温 柔 、 节 制 。 这 样 的 事 没 有 律 法 禁 止 。,0.59698385
5822,llama3.1-8b,27-llamascope-res-32k,feeling, phrases related to subjective feelings and opinions,8,cuv,3,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.5965853
5970,llama3.1-8b,24-llamascope-res-32k,sentiment,emotionally charged expressions or sentiments,8,cuv,1,2KI-019-029,2 Kings,19,29,2 Kings 19:29,以 色 列 人 哪 ， 我 赐 你 们 一 个 证 据 ： 你 们 今 年 要 吃 自 生 的 ， 明 年 也 要 吃 自 长 的 ； 至 於 後 年 ， 你 们 要 耕 种 收 割 ， 栽 植 葡 萄 园 ， 吃 其 中 的 果 子 。,0.5740744
5970,llama3.1-8b,24-llamascope-res-32k,sentiment,emotionally charged expressions or sentiments,8,cuv,2,SNG-002-005,Song of Solomon,2,5,Song of Solomon 2:5,求 你 们 给 我 葡 萄 乾 增 补 我 力 ， 给 我 苹 果 畅 快 我 心 ， 因 我 思 爱 成 病 。,0.5662722
5970,llama3.1-8b,24-llamascope-res-32k,sentiment,emotionally charged expressions or sentiments,8,cuv,3,2TI-001-004,2 Timothy,1,4,2 Timothy 1:4,记 念 你 的 眼 泪 ， 昼 夜 切 切 的 想 要 见 你 ， 好 叫 我 满 心 快 乐 。,0.56553257
6107,llama3.1-8b,11-llamascope-res-32k,feeling, sentiments of uncertainty and the weighing of options,8,cuv,1,EZK-003-003,Ezekiel,3,3,Ezekiel 3:3,又 对 我 说 ： 人 子 啊 ， 要 吃 我 所 赐 给 你 的 这 书 卷 ， 充 满 你 的 肚 腹 。 我 就 吃 了 ， 口 中 觉 得 其 甜 如 蜜 。,0.57436335
6107,llama3.1-8b,11-llamascope-res-32k,feeling, sentiments of uncertainty and the weighing of options,8,cuv,2,GEN-035-017,Genesis,35,17,Genesis 35:17,正 在 艰 难 的 时 候 ， 收 生 婆 对 他 说 ： 不 要 怕 ， 你 又 要 得 一 个 儿 子 了 。,0.55562353
6107,llama3.1-8b,11-llamascope-res-32k,feeling, sentiments of uncertainty and the weighing of options,8,cuv,3,REV-001-003,Revelation,1,3,Revelation 1:3,念 这 书 上 预 言 的 和 那 些 听 见 又 遵 守 其 中 所 记 载 的 ， 都 是 有 福 的 ， 因 为 日 期 近 了 。,0.5471438
6538,llama3.1-8b,4-llamascope-res-32k,feeling,words and phrases that convey a positive or agreeable experience,8,cuv,1,ROM-015-024,Romans,15,24,Romans 15:24,盼 望 从 你 们 那 里 经 过 ， 得 见 你 们 ， 先 与 你 们 彼 此 交 往 ， 心 里 稍 微 满 足 ， 然 後 蒙 你 们 送 行 。,0.5931708
6538,llama3.1-8b,4-llamascope-res-32k,feeling,words and phrases that convey a positive or agreeable experience,8,cuv,2,GAL-005-023,Galatians,5,23,Galatians 5:23,温 柔 、 节 制 。 这 样 的 事 没 有 律 法 禁 止 。,0.5848192
6538,llama3.1-8b,4-llamascope-res-32k,feeling,words and phrases that convey a positive or agreeable experience,8,cuv,3,PRO-015-030,Proverbs,15,30,Proverbs 15:30,眼 有 光 ， 使 心 喜 乐 ； 好 信 息 ， 使 骨 滋 润 。,0.5824709
7433,llama3.1-8b,17-llamascope-res-32k,feeling,emotion-related expressions,8,cuv,1,1SA-001-015,1 Samuel,1,15,1 Samuel 1:15,哈 拿 回 答 说 ： 主 啊 ， 不 是 这 样 。 我 是 心 里 愁 苦 的 妇 人 ， 清 酒 浓 酒 都 没 有 喝 ， 但 在 耶 和 华 面 前 倾 心 吐 意 。,0.6149217
7433,llama3.1-8b,17-llamascope-res-32k,feeling,emotion-related expressions,8,cuv,2,2KI-005-026,2 Kings,5,26,2 Kings 5:26,以 利 沙 对 他 说 ： 那 人 下 车 转 回 迎 你 的 时 候 ， 我 的 心 岂 没 有 去 呢 ？ 这 岂 是 受 银 子 、 衣 裳 、 买 橄 榄 园 、 葡 萄 园 、 牛 羊 、 仆 婢 的 时 候 呢 ？,0.61490864
7433,llama3.1-8b,17-llamascope-res-32k,feeling,emotion-related expressions,8,cuv,3,JHN-005-030,John,5,30,John 5:30,我 凭 着 自 己 不 能 做 甚 麽 ， 我 怎 麽 听 见 就 怎 麽 审 判 。 我 的 审 判 也 是 公 平 的 ； 因 为 我 不 求 自 己 的 意 思 ， 只 求 那 差 我 来 者 的 意 思 。,0.6071131
7638,llama3.1-8b,2-llamascope-res-32k,sentiment,emotional or sentimental expressions in the text,8,cuv,1,ROM-015-024,Romans,15,24,Romans 15:24,盼 望 从 你 们 那 里 经 过 ， 得 见 你 们 ， 先 与 你 们 彼 此 交 往 ， 心 里 稍 微 满 足 ， 然 後 蒙 你 们 送 行 。,0.5563238
7638,llama3.1-8b,2-llamascope-res-32k,sentiment,emotional or sentimental expressions in the text,8,cuv,2,1PE-005-013,1 Peter,5,13,1 Peter 5:13,在 巴 比 伦 与 你 们 同 蒙 拣 选 的 教 会 问 你 们 安 。 我 儿 子 马 可 也 问 你 们 安 。,0.55595505
7638,llama3.1-8b,2-llamascope-res-32k,sentiment,emotional or sentimental expressions in the text,8,cuv,3,MRK-013-030,Mark,13,30,Mark 13:30,我 实 在 告 诉 你 们 ， 这 世 代 还 没 有 过 去 ， 这 些 事 都 要 成 就 。,0.5548105
8128,llama3.1-8b,18-llamascope-res-32k,feeling,words related to feelings and emotions,8,cuv,1,JER-031-021,Jeremiah,31,21,Jeremiah 31:21,以 色 列 民 （ 原 文 是 处 女 ） 哪 ， 你 当 为 自 己 设 立 指 路 碑 ， 竖 起 引 路 柱 。 你 要 留 心 向 大 路 ， 就 是 你 所 去 的 原 路 ； 你 当 回 转 ， 回 转 到 你 这 些 城 邑 。,0.59051347
8128,llama3.1-8b,18-llamascope-res-32k,feeling,words related to feelings and emotions,8,cuv,2,JDG-021-019,Judges,21,19,Judges 21:19,他 们 又 说 ： 在 利 波 拿 以 南 ， 伯 特 利 以 北 ， 在 示 剑 大 路 以 东 的 示 罗 ， 年 年 有 耶 和 华 的 节 期 ；,0.58985704
8128,llama3.1-8b,18-llamascope-res-32k,feeling,words related to feelings and emotions,8,cuv,3,2KI-018-032,2 Kings,18,32,2 Kings 18:32,等 我 来 领 你 们 到 一 个 地 方 与 你 们 本 地 一 样 ， 就 是 有 五 谷 和 新 酒 之 地 ， 有 粮 食 和 葡 萄 园 之 地 ， 有 橄 榄 树 和 蜂 蜜 之 地 ， 好 使 你 们 存 活 ， 不 至 於 死 。 希 西 家 劝 导 你 们 ， 说 耶 和 华 必 拯 救 我 们 ； 你 们 不 要 听 他 的 话 。,0.5867427
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,cuv,1,1PE-004-008,1 Peter,4,8,1 Peter 4:8,最 要 紧 的 是 彼 此 切 实 相 爱 ， 因 为 爱 能 遮 掩 许 多 的 罪 。,0.65452486
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,cuv,2,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.65284795
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,cuv,3,ROM-003-002,Romans,3,2,Romans 3:2,凡 事 大 有 好 处 ： 第 一 是 神 的 圣 言 交 托 他 们 。,0.6526798
8917,llama3.1-8b,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,8,cuv,1,2PE-003-009,2 Peter,3,9,2 Peter 3:9,主 所 应 许 的 尚 未 成 就 ， 有 人 以 为 他 是 耽 延 ， 其 实 不 是 耽 延 ， 乃 是 宽 容 你 们 ， 不 愿 有 一 人 沉 沦 ， 乃 愿 人 人 都 悔 改 。,0.64078563
8917,llama3.1-8b,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,8,cuv,2,TIT-003-008,Titus,3,8,Titus 3:8,这 话 是 可 信 的 。 我 也 愿 你 把 这 些 事 切 切 实 实 的 讲 明 ， 使 那 些 已 信 神 的 人 留 心 做 正 经 事 业 （ 或 作 ： 留 心 行 善 ） 。 这 都 是 美 事 ， 并 且 与 人 有 益 。,0.6382662
8917,llama3.1-8b,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,8,cuv,3,GAL-004-018,Galatians,4,18,Galatians 4:18,在 善 事 上 ， 常 用 热 心 待 人 原 是 好 的 ， 却 不 单 我 与 你 们 同 在 的 时 候 才 这 样 。,0.6372307
9177,llama3.1-8b,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,8,cuv,1,EZK-021-015,Ezekiel,21,15,Ezekiel 21:15,我 设 立 这 恐 吓 人 的 刀 ， 攻 击 他 们 的 一 切 城 门 ， 使 他 们 的 心 消 化 ， 加 增 他 们 跌 倒 的 事 。 哎 ！ 这 刀 造 得 像 闪 电 ， 磨 得 尖 利 ， 要 行 杀 戮 。,0.61194795
9177,llama3.1-8b,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,8,cuv,2,2CH-002-007,2 Chronicles,2,7,2 Chronicles 2:7,现 在 求 你 差 一 个 巧 匠 来 ， 就 是 善 用 金 、 银 、 铜 、 铁 ， 和 紫 色 、 朱 红 色 、 蓝 色 线 ， 并 精 於 雕 刻 之 工 的 巧 匠 ， 与 我 父 大 卫 在 犹 大 和 耶 路 撒 冷 所 预 备 的 巧 匠 一 同 做 工 ；,0.60146046
9177,llama3.1-8b,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,8,cuv,3,EXO-035-032,Exodus,35,32,Exodus 35:32,能 想 出 巧 工 ， 用 金 、 银 、 铜 制 造 各 物 ，,0.5972483
9449,llama3.1-8b,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,8,cuv,1,ROM-015-024,Romans,15,24,Romans 15:24,盼 望 从 你 们 那 里 经 过 ， 得 见 你 们 ， 先 与 你 们 彼 此 交 往 ， 心 里 稍 微 满 足 ， 然 後 蒙 你 们 送 行 。,0.600465
9449,llama3.1-8b,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,8,cuv,2,PHP-002-028,Philippians,2,28,Philippians 2:28,所 以 我 越 发 急 速 打 发 他 去 ， 叫 你 们 再 见 他 ， 就 可 以 喜 乐 ， 我 也 可 以 少 些 忧 愁 。,0.5950769
9449,llama3.1-8b,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,8,cuv,3,DAN-008-015,Daniel,8,15,Daniel 8:15,我 ─ 但 以 理 见 了 这 异 象 ， 愿 意 明 白 其 中 的 意 思 。 忽 有 一 位 形 状 像 人 的 站 在 我 面 前 。,0.58515775
9554,llama3.1-8b,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,8,cuv,1,1TI-004-008,1 Timothy,4,8,1 Timothy 4:8,操 练 身 体 ， 益 处 还 少 ； 惟 独 敬 虔 ， 凡 事 都 有 益 处 ， 因 有 今 生 和 来 生 的 应 许 。,0.5648736
9554,llama3.1-8b,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,8,cuv,2,ECC-012-012,Ecclesiastes,12,12,Ecclesiastes 12:12,我 儿 ， 还 有 一 层 ， 你 当 受 劝 戒 ： 着 书 多 ， 没 有 穷 尽 ； 读 书 多 ， 身 体 疲 倦 。,0.56308866
9554,llama3.1-8b,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,8,cuv,3,DEU-006-007,Deuteronomy,6,7,Deuteronomy 6:7,也 要 殷 勤 教 训 你 的 儿 女 。 无 论 你 坐 在 家 里 ， 行 在 路 上 ， 躺 下 ， 起 来 ， 都 要 谈 论 。,0.55912447
9751,llama3.1-8b,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",8,cuv,1,2CO-009-002,2 Corinthians,9,2,2 Corinthians 9:2,因 为 我 知 道 你 们 乐 意 的 心 ， 常 对 马 其 顿 人 夸 奖 你 们 ， 说 亚 该 亚 人 预 备 好 了 ， 已 经 有 一 年 了 ； 并 且 你 们 的 热 心 激 动 了 许 多 人 。,0.62432325
9751,llama3.1-8b,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",8,cuv,2,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.61077154
9751,llama3.1-8b,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",8,cuv,3,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.58568686
10198,llama3.1-8b,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,8,esv,1,2KI-006-015,2KI,6,15,2KI 6:15,"When the servant of the man of God rose early in the morning and went out, behold, an army with horses and chariots was all around the city. And the servant said, ""Alas, my master! What shall we do?""",0.60337675
10198,llama3.1-8b,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,8,esv,2,1KI-010-002,1KI,10,2,1KI 10:2,"She came to Jerusalem with a very great retinue, with camels bearing spices and very much gold and precious stones. And when she came to Solomon, she told him all that was on her mind.",0.601471
10198,llama3.1-8b,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,8,esv,3,LAM-001-020,LAM,1,20,LAM 1:20,"""Look, O LORD, for I am in distress; my stomach churns; my heart is wrung within me, because I have been very rebellious. In the street the sword bereaves; in the house it is like death.",0.5961075
10257,llama3.1-8b,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,8,esv,1,3JN-001-002,3JN,1,2,3JN 1:2,"Beloved, I pray that all may go well with you and that you may be in good health, as it goes well with your soul.",0.61979103
10257,llama3.1-8b,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,8,esv,2,PHP-001-023,PHP,1,23,PHP 1:23,"I am hard pressed between the two. My desire is to depart and be with Christ, for that is far better.",0.6179435
10257,llama3.1-8b,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,8,esv,3,PHM-001-020,PHM,1,20,PHM 1:20,"Yes, brother, I want some benefit from you in the Lord. Refresh my heart in Christ.",0.6140264
10370,llama3.1-8b,23-llamascope-res-32k,sentiment, expressions of emotion or personal sentiment,8,esv,1,2SA-013-006,2SA,13,6,2SA 13:6,"So Amnon lay down and pretended to be ill. And when the king came to see him, Amnon said to the king, ""Please let my sister Tamar come and make a couple of cakes in my sight, that I may eat from her hand.""",0.49044058
10370,llama3.1-8b,23-llamascope-res-32k,sentiment, expressions of emotion or personal sentiment,8,esv,2,2KI-006-029,2KI,6,29,2KI 6:29,"So we boiled my son and ate him. And on the next day I said to her, 'Give your son, that we may eat him.' But she has hidden her son.""",0.48523146
